game_id,Position,Ref,Date_Fetched
0022000457,official1,Kevin Scott,2021-03-01
0022000457,official2,James Williams,2021-03-01
0022000457,official3,Jason Goldenberg,2021-03-01
0022000563,official1,Ben Taylor,2021-03-01
0022000563,official2,Mitchell Ervin,2021-03-01
0022000563,official3,Phenizee Ransom,2021-03-01
0022000459,official1,Marc Davis,2021-03-01
0022000459,official2,Mark Lindsay,2021-03-01
0022000459,official3,John Conley,2021-03-01
0022000460,official1,Scott Foster,2021-03-01
0022000460,official2,Scott Wall,2021-03-01
0022000460,official3,Brandon Schwab,2021-03-01
0022000462,official1,Tom Washington,2021-03-01
0022000462,official2,Dedric Taylor,2021-03-01
0022000462,official3,Suyash Mehta,2021-03-01
0022000463,official1,James Capers,2021-03-01
0022000463,official2,James Williams,2021-03-01
0022000463,official3,Eric Dalen,2021-03-01
0022000464,official1,John Goble,2021-03-01
0022000464,official2,Kevin Cutler,2021-03-01
0022000464,official3,Andy Nagy,2021-03-01
0022000465,official1,Josh Tiven,2021-03-01
0022000465,official2,Mark Ayotte,2021-03-01
0022000465,official3,JB DeRosa,2021-03-01
0022000466,official1,Brian Forte,2021-03-01
0022000466,official2,Marat Kogut,2021-03-01
0022000466,official3,Mousa Dagher,2021-03-01
0022000467,official1,Curtis Blair,2021-03-01
0022000467,official2,Karl Lane,2021-03-01
0022000467,official3,Brett Nansel,2021-03-01
0022000468,official1,Tony Brown,2021-03-01
0022000468,official2,Nick Buchert,2021-03-01
0022000468,official3,Haywoode Workman,2021-03-01
0022000469,official1,Ben Taylor,2021-03-01
0022000469,official2,Jacyn Goble,2021-03-01
0022000469,official3,Ashley Moyer-Gleich,2021-03-01
0022000470,official1,Ken Mauer,2021-03-01
0022000470,official2,Matt Boland,2021-03-01
0022000470,official3,Leroy Richardson,2021-03-01
0022000471,official1,Kane Fitzgerald,2021-03-01
0022000471,official2,Mitchell Ervin,2021-03-01
0022000471,official3,Natalie Sago,2021-03-01
0022000472,official1,Tre Maddox,2021-03-01
0022000472,official2,Sean Corbin,2021-03-01
0022000472,official3,Jason Goldenberg,2021-03-01
0022000474,official1,Kevin Scott,2021-03-01
0022000474,official2,Dedric Taylor,2021-03-01
0022000474,official3,Evan Scott,2021-03-01
0022000475,official1,Tom Washington,2021-03-01
0022000475,official2,Brent Barnaky,2021-03-01
0022000475,official3,Ray Acosta,2021-03-01
0022000476,official1,John Goble,2021-03-01
0022000476,official2,Sean Wright,2021-03-01
0022000476,official3,Phenizee Ransom,2021-03-01
0022000477,official1,David Guthrie,2021-03-01
0022000477,official2,James Williams,2021-03-01
0022000477,official3,Eric Dalen,2021-03-01
0022000478,official1,Rodney Mott,2021-03-01
0022000478,official2,Tyler Ford,2021-03-01
0022000478,official3,Matt Kallio,2021-03-01
0022000479,official1,James Capers,2021-03-01
0022000479,official2,Scott Twardoski,2021-03-01
0022000479,official3,Jason Goldenberg,2021-03-01
0022000480,official1,Marc Davis,2021-03-01
0022000480,official2,JB DeRosa,2021-03-01
0022000480,official3,John Butler,2021-03-01
0022000481,official1,Curtis Blair,2021-03-01
0022000481,official2,Karl Lane,2021-03-01
0022000481,official3,Derek Richardson,2021-03-01
0022000482,official1,Eric Lewis,2021-03-01
0022000482,official2,Brian Forte,2021-03-01
0022000482,official3,Ashley Moyer-Gleich,2021-03-01
0022000483,official1,Josh Tiven,2021-03-01
0022000483,official2,Mitchell Ervin,2021-03-01
0022000483,official3,CJ Washington,2021-03-01
0022000484,official1,Tony Brown,2021-03-01
0022000484,official2,Aaron Smith,2021-03-01
0022000484,official3,Lauren Holtkamp,2021-03-01
0022000485,official1,John Goble,2021-03-01
0022000485,official2,Sean Wright,2021-03-01
0022000485,official3,Jonathan Sterling,2021-03-01
0022000486,official1,Derrick Collins,2021-03-01
0022000486,official2,Matt Boland,2021-03-01
0022000486,official3,Mousa Dagher,2021-03-01
0022000487,official1,Tre Maddox,2021-03-01
0022000487,official2,Mark Ayotte,2021-03-01
0022000487,official3,Justin Van Duyne,2021-03-01
0022000488,official1,Sean Corbin,2021-03-01
0022000488,official2,Kevin Cutler,2021-03-01
0022000488,official3,Andy Nagy,2021-03-01
0022000489,official1,Tony Brothers,2021-03-01
0022000489,official2,Natalie Sago,2021-03-01
0022000489,official3,Matt Myers,2021-03-01
0022000490,official1,Kevin Scott,2021-03-01
0022000490,official2,Eric Dalen,2021-03-01
0022000490,official3,Phenizee Ransom,2021-03-01
0022000491,official1,Marc Davis,2021-03-01
0022000491,official2,JB DeRosa,2021-03-01
0022000491,official3,Matt Kallio,2021-03-01
0022000492,official1,Kane Fitzgerald,2021-03-01
0022000492,official2,Gediminas Petraitis,2021-03-01
0022000492,official3,Brett Nansel,2021-03-01
0022000493,official1,James Capers,2021-03-01
0022000493,official2,Marat Kogut,2021-03-01
0022000493,official3,John Conley,2021-03-01
0022000494,official1,Bill Kennedy,2021-03-01
0022000494,official2,Dedric Taylor,2021-03-01
0022000494,official3,Bennie Adams,2021-03-01
0022000495,official1,Zach Zarba,2021-03-01
0022000495,official2,Jacyn Goble,2021-03-01
0022000495,official3,Ray Acosta,2021-03-01
0022000496,official1,David Guthrie,2021-03-01
0022000496,official2,James Williams,2021-03-01
0022000496,official3,Scott Twardoski,2021-03-01
0022000497,official1,Rodney Mott,2021-03-01
0022000497,official2,Tyler Ford,2021-03-01
0022000497,official3,Brandon Adair,2021-03-01
0022000498,official1,Josh Tiven,2021-03-01
0022000498,official2,Derrick Collins,2021-03-01
0022000498,official3,Karl Lane,2021-03-01
0022000499,official1,Tony Brown,2021-03-01
0022000499,official2,Aaron Smith,2021-03-01
0022000499,official3,Ashley Moyer-Gleich,2021-03-01
0022000500,official1,Sean Wright,2021-03-01
0022000500,official2,Michael Smith,2021-03-01
0022000500,official3,Mousa Dagher,2021-03-01
0022000501,official1,John Goble,2021-03-01
0022000501,official2,Ben Taylor,2021-03-01
0022000501,official3,Jonathan Sterling,2021-03-01
0022000502,official1,Tre Maddox,2021-03-01
0022000502,official2,Sean Corbin,2021-03-01
0022000502,official3,John Butler,2021-03-01
0022000503,official1,Courtney Kirkland,2021-03-01
0022000503,official2,Brian Forte,2021-03-01
0022000503,official3,Leon Wood,2021-03-01
0022000504,official1,Tony Brothers,2021-03-01
0022000504,official2,Jacyn Goble,2021-03-01
0022000504,official3,Matt Kallio,2021-03-01
0022000505,official1,Eric Lewis,2021-03-01
0022000505,official2,Mark Lindsay,2021-03-01
0022000505,official3,Aaron Smith,2021-03-01
0022000506,official1,Bill Kennedy,2021-03-01
0022000506,official2,Natalie Sago,2021-03-01
0022000506,official3,Nate Green,2021-03-01
0022000507,official1,Tony Brown,2021-03-01
0022000507,official2,Mitchell Ervin,2021-03-01
0022000507,official3,Phenizee Ransom,2021-03-01
0022000508,official1,Marc Davis,2021-03-01
0022000508,official2,Marat Kogut,2021-03-01
0022000508,official3,Danielle Scott,2021-03-01
0022000509,official1,Ben Taylor,2021-03-01
0022000509,official2,Matt Boland,2021-03-01
0022000509,official3,Brandon Adair,2021-03-01
0022000510,official1,Curtis Blair,2021-03-01
0022000510,official2,Nick Buchert,2021-03-01
0022000510,official3,Bennie Adams,2021-03-01
0022000511,official1,Zach Zarba,2021-03-01
0022000511,official2,Scott Twardoski,2021-03-01
0022000511,official3,Justin Van Duyne,2021-03-01
0022000512,official1,Rodney Mott,2021-03-01
0022000512,official2,Tyler Ford,2021-03-01
0022000512,official3,Lauren Holtkamp,2021-03-01
0022000513,official1,John Goble,2021-03-01
0022000513,official2,Ashley Moyer-Gleich,2021-03-01
0022000513,official3,John Conley,2021-03-01
0022000514,official1,Tre Maddox,2021-03-01
0022000514,official2,Karl Lane,2021-03-01
0022000514,official3,Haywoode Workman,2021-03-01
0022000515,official1,Sean Wright,2021-03-01
0022000515,official2,Jonathan Sterling,2021-03-01
0022000515,official3,Brandon Schwab,2021-03-01
0022000516,official1,Bill Kennedy,2021-03-01
0022000516,official2,Natalie Sago,2021-03-01
0022000516,official3,Nate Green,2021-03-01
0022000517,official1,Derrick Collins,2021-03-01
0022000517,official2,Leroy Richardson,2021-03-01
0022000517,official3,CJ Washington,2021-03-01
0022000518,official1,Curtis Blair,2021-03-01
0022000518,official2,Nick Buchert,2021-03-01
0022000518,official3,John Butler,2021-03-01
0022000519,official1,Scott Foster,2021-03-01
0022000519,official2,Michael Smith,2021-03-01
0022000519,official3,Ray Acosta,2021-03-01
0022000520,official1,Marc Davis,2021-03-01
0022000520,official2,Mark Lindsay,2021-03-01
0022000520,official3,Aaron Smith,2021-03-01
0022000521,official1,Tony Brothers,2021-03-01
0022000521,official2,Marat Kogut,2021-03-01
0022000521,official3,Danielle Scott,2021-03-01
0022000522,official1,Josh Tiven,2021-03-01
0022000522,official2,Jacyn Goble,2021-03-01
0022000522,official3,Robert Hussey,2021-03-01
0022000523,official1,Ken Mauer,2021-03-01
0022000523,official2,Mitchell Ervin,2021-03-01
0022000523,official3,Suyash Mehta,2021-03-01
0022000524,official1,Eric Lewis,2021-03-01
0022000524,official2,Scott Wall,2021-03-01
0022000524,official3,Matt Kallio,2021-03-01
0022000525,official1,Tony Brown,2021-03-01
0022000525,official2,Scott Twardoski,2021-03-01
0022000525,official3,Bennie Adams,2021-03-01
0022000526,official1,Ben Taylor,2021-03-01
0022000526,official2,Brandon Adair,2021-03-01
0022000526,official3,Phenizee Ransom,2021-03-01
0022000527,official1,Sean Corbin,2021-03-01
0022000527,official2,Matt Boland,2021-03-01
0022000527,official3,Justin Van Duyne,2021-03-01
0022000528,official1,Zach Zarba,2021-03-01
0022000528,official2,Tyler Ford,2021-03-01
0022000528,official3,Lauren Holtkamp,2021-03-01
0022000529,official1,Ken Mauer,2021-03-01
0022000529,official2,Mitchell Ervin,2021-03-01
0022000529,official3,Mousa Dagher,2021-03-01
0022000530,official1,John Goble,2021-03-01
0022000530,official2,Michael Smith,2021-03-01
0022000530,official3,Leroy Richardson,2021-03-01
0022000531,official1,Sean Wright,2021-03-01
0022000531,official2,CJ Washington,2021-03-01
0022000531,official3,Jenna Schroeder,2021-03-01
0022000532,official1,Curtis Blair,2021-03-01
0022000532,official2,Jonathan Sterling,2021-03-01
0022000532,official3,Andy Nagy,2021-03-01
0022000533,official1,Tom Washington,2021-03-01
0022000533,official2,Derrick Collins,2021-03-01
0022000533,official3,Haywoode Workman,2021-03-01
0022000534,official1,Tre Maddox,2021-03-01
0022000534,official2,Karl Lane,2021-03-01
0022000534,official3,Nate Green,2021-03-01
0022000535,official1,Mark Ayotte,2021-03-01
0022000535,official2,Derek Richardson,2021-03-01
0022000535,official3,John Butler,2021-03-01
0022000536,official1,Tony Brothers,2021-03-01
0022000536,official2,Brent Barnaky,2021-03-01
0022000536,official3,Natalie Sago,2021-03-01
0022000537,official1,Scott Foster,2021-03-01
0022000537,official2,Ben Taylor,2021-03-01
0022000537,official3,JB DeRosa,2021-03-01
0022000538,official1,Josh Tiven,2021-03-01
0022000538,official2,Scott Wall,2021-03-01
0022000538,official3,Jason Goldenberg,2021-03-01
0022000540,official1,Sean Wright,2021-03-01
0022000540,official2,Aaron Smith,2021-03-01
0022000540,official3,Mark Lindsay,2021-03-01
0022000541,official1,James Capers,2021-03-01
0022000541,official2,Nick Buchert,2021-03-01
0022000541,official3,Simone Jelks,2021-03-01
0022000542,official1,Marc Davis,2021-03-01
0022000542,official2,Tyler Ford,2021-03-01
0022000542,official3,Justin Van Duyne,2021-03-01
0022000539,official1,Eric Lewis,2021-03-01
0022000539,official2,Marat Kogut,2021-03-01
0022000539,official3,Mitchell Ervin,2021-03-01
0022000543,official1,Tony Brown,2021-03-01
0022000543,official2,Jonathan Sterling,2021-03-01
0022000543,official3,Andy Nagy,2021-03-01
0022000544,official1,Ken Mauer,2021-03-01
0022000544,official2,Karl Lane,2021-03-01
0022000544,official3,Ray Acosta,2021-03-01
0022000545,official1,Sean Corbin,2021-03-01
0022000545,official2,Michael Smith,2021-03-01
0022000545,official3,Brandon Adair,2021-03-01
0022000546,official1,James Williams,2021-03-01
0022000546,official2,Gediminas Petraitis,2021-03-01
0022000546,official3,Lauren Holtkamp,2021-03-01
0022000547,official1,Kane Fitzgerald,2021-03-01
0022000547,official2,Dedric Taylor,2021-03-01
0022000547,official3,Suyash Mehta,2021-03-01
0022000548,official1,Kevin Scott,2021-03-01
0022000548,official2,Tom Washington,2021-03-01
0022000548,official3,CJ Washington,2021-03-01
0022000549,official1,Tre Maddox,2021-03-01
0022000549,official2,Derrick Collins,2021-03-01
0022000549,official3,Matt Kallio,2021-03-01
0022000550,official1,Zach Zarba,2021-03-01
0022000550,official2,Mark Ayotte,2021-03-01
0022000550,official3,Derek Richardson,2021-03-01
0022000551,official1,Curtis Blair,2021-03-01
0022000551,official2,Matt Boland,2021-03-01
0022000551,official3,Jenna Schroeder,2021-03-01
0022000552,official1,Scott Foster,2021-03-06
0022000552,official2,Ben Taylor,2021-03-06
0022000552,official3,Brent Barnaky,2021-03-06
0022000553,official1,Eric Lewis,2021-03-06
0022000553,official2,Mark Lindsay,2021-03-06
0022000553,official3,JB DeRosa,2021-03-06
0022000554,official1,Tony Brothers,2021-03-06
0022000554,official2,Aaron Smith,2021-03-06
0022000554,official3,Jason Goldenberg,2021-03-06
0022000555,official1,Josh Tiven,2021-03-06
0022000555,official2,Marat Kogut,2021-03-06
0022000555,official3,Haywoode Workman,2021-03-06
0022000556,official1,James Capers,2021-03-06
0022000556,official2,Nick Buchert,2021-03-06
0022000556,official3,Simone Jelks,2021-03-06
0022000557,official1,Kevin Scott,2021-03-06
0022000557,official2,Mitchell Ervin,2021-03-06
0022000557,official3,CJ Washington,2021-03-06
0022000558,official1,Zach Zarba,2021-03-06
0022000558,official2,Tyler Ford,2021-03-06
0022000558,official3,Justin Van Duyne,2021-03-06
0022000565,official1,John Goble,2021-03-06
0022000565,official2,Natalie Sago,2021-03-06
0022000565,official3,John Conley,2021-03-06
0022000566,official1,Rodney Mott,2021-03-12
0022000566,official2,Karl Lane,2021-03-12
0022000566,official3,Ashley Moyer-Gleich,2021-03-12
0022000567,official1,Tre Maddox,2021-03-12
0022000567,official2,Mark Ayotte,2021-03-12
0022000567,official3,Eric Dalen,2021-03-12
0022000568,official1,Tony Brothers,2021-03-12
0022000568,official2,Matt Boland,2021-03-12
0022000568,official3,Jason Goldenberg,2021-03-12
0022000569,official1,Marc Davis,2021-03-12
0022000569,official2,Brent Barnaky,2021-03-12
0022000569,official3,Suyash Mehta,2021-03-12
0022000570,official1,Scott Foster,2021-03-12
0022000570,official2,Scott Wall,2021-03-12
0022000570,official3,Leroy Richardson,2021-03-12
0022000571,official1,Ken Mauer,2021-03-12
0022000571,official2,Marat Kogut,2021-03-12
0022000571,official3,CJ Washington,2021-03-12
0022000572,official1,Sean Corbin,2021-03-12
0022000572,official2,Natalie Sago,2021-03-12
0022000572,official3,Jonathan Sterling,2021-03-12
0022000573,official1,Tyler Ford,2021-03-12
0022000573,official2,Jacyn Goble,2021-03-12
0022000573,official3,Jenna Schroeder,2021-03-12
0022000574,official1,Kevin Cutler,2021-03-12
0022000574,official2,Mitchell Ervin,2021-03-12
0022000574,official3,Scott Twardoski,2021-03-12
0022000575,official1,Ben Taylor,2021-03-12
0022000575,official2,Mark Lindsay,2021-03-12
0022000575,official3,Phenizee Ransom,2021-03-12
0022000576,official1,Sean Wright,2021-03-12
0022000576,official2,Gediminas Petraitis,2021-03-12
0022000576,official3,Ray Acosta,2021-03-12
0022000577,official1,Ed Malloy,2021-03-12
0022000577,official2,Michael Smith,2021-03-12
0022000577,official3,Mousa Dagher,2021-03-12
0022000578,official1,Bill Kennedy,2021-03-12
0022000578,official2,Leon Wood,2021-03-12
0022000578,official3,Derek Richardson,2021-03-12
0022000579,official1,Tony Brown,2021-03-12
0022000579,official2,Lauren Holtkamp,2021-03-12
0022000579,official3,Brandon Adair,2021-03-12
0022000580,official1,Rodney Mott,2021-03-12
0022000580,official2,Mark Ayotte,2021-03-12
0022000580,official3,Justin Van Duyne,2021-03-12
0022000581,official1,James Capers,2021-03-12
0022000581,official2,Kevin Cutler,2021-03-12
0022000581,official3,Ashley Moyer-Gleich,2021-03-12
0022000582,official1,Zach Zarba,2021-03-12
0022000582,official2,Karl Lane,2021-03-12
0022000582,official3,Haywoode Workman,2021-03-12
0022000583,official1,Courtney Kirkland,2021-03-12
0022000583,official2,Tom Washington,2021-03-12
0022000583,official3,John Butler,2021-03-12
0022000584,official1,Tre Maddox,2021-03-12
0022000584,official2,Nick Buchert,2021-03-12
0022000584,official3,Brett Nansel,2021-03-12
0022000585,official1,Sean Wright,2021-03-12
0022000585,official2,Gediminas Petraitis,2021-03-12
0022000585,official3,Eric Dalen,2021-03-12
0022000586,official1,Josh Tiven,2021-03-14
0022000586,official2,Leon Wood,2021-03-14
0022000586,official3,Scott Twardoski,2021-03-14
0022000587,official1,Marc Davis,2021-03-14
0022000587,official2,Aaron Smith,2021-03-14
0022000587,official3,Jason Goldenberg,2021-03-14
0022000588,official1,Tony Brothers,2021-03-14
0022000588,official2,Matt Boland,2021-03-14
0022000588,official3,Nate Green,2021-03-14
0022000589,official1,Tyler Ford,2021-03-14
0022000589,official2,Brandon Adair,2021-03-14
0022000589,official3,Leroy Richardson,2021-03-14
0022000590,official1,Scott Foster,2021-03-14
0022000590,official2,Marat Kogut,2021-03-14
0022000590,official3,Scott Wall,2021-03-14
0022000591,official1,Sean Corbin,2021-03-14
0022000591,official2,Mark Lindsay,2021-03-14
0022000591,official3,Jacyn Goble,2021-03-14
0022000592,official1,Bill Kennedy,2021-03-14
0022000592,official2,Michael Smith,2021-03-14
0022000592,official3,Jonathan Sterling,2021-03-14
0022000593,official1,Josh Tiven,2021-03-14
0022000593,official2,Dedric Taylor,2021-03-14
0022000593,official3,John Butler,2021-03-14
0022000594,official1,Zach Zarba,2021-03-14
0022000594,official2,Derrick Collins,2021-03-14
0022000594,official3,Eric Dalen,2021-03-14
0022000595,official1,Rodney Mott,2021-03-14
0022000595,official2,Mitchell Ervin,2021-03-14
0022000595,official3,Brett Nansel,2021-03-14
0022000596,official1,Curtis Blair,2021-03-14
0022000596,official2,Kevin Cutler,2021-03-14
0022000596,official3,CJ Washington,2021-03-14
0022000597,official1,Eric Lewis,2021-03-14
0022000597,official2,Marat Kogut,2021-03-14
0022000597,official3,Evan Scott,2021-03-14
0022000598,official1,Tom Washington,2021-03-14
0022000598,official2,Justin Van Duyne,2021-03-14
0022000598,official3,Ashley Moyer-Gleich,2021-03-14
0022000599,official1,Tre Maddox,2021-03-14
0022000599,official2,Nick Buchert,2021-03-14
0022000599,official3,Phenizee Ransom,2021-03-14
0022000600,official1,Ken Mauer,2021-03-14
0022000600,official2,Karl Lane,2021-03-14
0022000600,official3,Mousa Dagher,2021-03-14
0022000601,official1,James Capers,2021-03-14
0022000601,official2,Mark Ayotte,2021-03-14
0022000601,official3,Simone Jelks,2021-03-14
0022000602,official1,Sean Corbin,2021-03-16
0022000602,official2,Mark Lindsay,2021-03-16
0022000602,official3,Nate Green,2021-03-16
0022000603,official1,Sean Wright,2021-03-16
0022000603,official2,Jacyn Goble,2021-03-16
0022000603,official3,Suyash Mehta,2021-03-16
0022000604,official1,Scott Foster,2021-03-16
0022000604,official2,Brent Barnaky,2021-03-16
0022000604,official3,Matt Myers,2021-03-16
0022000605,official1,Courtney Kirkland,2021-03-16
0022000605,official2,Leon Wood,2021-03-16
0022000605,official3,Scott Twardoski,2021-03-16
0022000606,official1,Bill Kennedy,2021-03-16
0022000606,official2,Michael Smith,2021-03-16
0022000606,official3,Jonathan Sterling,2021-03-16
0022000607,official1,Ed Malloy,2021-03-16
0022000607,official2,Gediminas Petraitis,2021-03-16
0022000607,official3,Ray Acosta,2021-03-16
0022000608,official1,Zach Zarba,2021-03-16
0022000608,official2,Ben Taylor,2021-03-16
0022000608,official3,Haywoode Workman,2021-03-16
0022000609,official1,Tre Maddox,2021-03-16
0022000609,official2,Kevin Cutler,2021-03-16
0022000609,official3,JB DeRosa,2021-03-16
0022000610,official1,Rodney Mott,2021-03-16
0022000610,official2,Tom Washington,2021-03-16
0022000610,official3,Mousa Dagher,2021-03-16
0022000611,official1,Ken Mauer,2021-03-16
0022000611,official2,Marat Kogut,2021-03-16
0022000611,official3,Simone Jelks,2021-03-16
0022000612,official1,Curtis Blair,2021-03-16
0022000612,official2,Nick Buchert,2021-03-16
0022000612,official3,Justin Van Duyne,2021-03-16
0022000613,official1,James Capers,2021-03-16
0022000613,official2,Mark Ayotte,2021-03-16
0022000613,official3,Jenna Schroeder,2021-03-16
0022000614,official1,Josh Tiven,2021-03-16
0022000614,official2,Derrick Collins,2021-03-16
0022000614,official3,Eric Dalen,2021-03-16
0022000615,official1,Eric Lewis,2021-03-16
0022000615,official2,Dedric Taylor,2021-03-16
0022000615,official3,John Butler,2021-03-16
